pc_time,elapsed_s,temperature_C,voltage_V
2026-09-01 21:49:45,16755.7,23.2187,3.81494
2026-09-01 21:49:55,16765.4,23.2109,3.81485
2026-09-01 21:50:05,16775.5,23.2421,3.81478
2026-09-01 21:50:15,16785.6,23.2421,3.81466
2026-09-01 21:50:25,16795.7,23.2265,3.81458
2026-09-01 21:50:35,16805.3,23.2187,3.81449
2026-09-01 21:50:45,16815.4,23.2343,3.81442
2026-09-01 21:50:55,16825.5,23.2265,3.81433
2026-09-01 21:51:05,16835.6,23.2187,3.81422
2026-09-01 21:51:15,16845.3,23.2343,3.81413
2026-09-01 21:51:25,16855.4,23.2343,3.81404
2026-09-01 21:51:35,16865.5,23.2265,3.81395
2026-09-01 21:51:45,16875.5,23.2187,3.81389
2026-09-01 21:51:55,16885.6,23.2265,3.81377
2026-09-01 21:52:05,16895.3,23.2343,3.81371
2026-09-01 21:52:15,16905.4,23.2265,3.81359
2026-09-01 21:52:25,16915.5,23.2421,3.81353
2026-09-01 21:52:35,16925.6,23.2187,3.81342
2026-09-01 21:52:45,16935.3,23.2265,3.81336
2026-09-01 21:52:55,16945.4,23.2265,3.81326
2026-09-01 21:53:05,16955.4,23.2265,3.81317
2026-09-01 21:53:15,16965.5,23.2500,3.81307
2026-09-01 21:53:25,16975.6,23.2421,3.81299
2026-09-01 21:53:35,16985.3,23.2343,3.81290
2026-09-01 21:53:45,16995.4,23.2343,3.81281
2026-09-01 21:53:55,17005.5,23.2265,3.81271
2026-09-01 21:54:05,17015.6,23.2421,3.81262
2026-09-01 21:54:15,17025.2,23.2343,3.81255
2026-09-01 21:54:25,17035.3,23.2421,3.81244
2026-09-01 21:54:35,17045.4,23.2421,3.81236
2026-09-01 21:54:45,17055.5,23.2343,3.81229
2026-09-01 21:54:55,17065.6,23.2421,3.81219
2026-09-01 21:55:05,17075.3,23.2343,3.81211
2026-09-01 21:55:15,17085.4,23.2265,3.81202
2026-09-01 21:55:25,17095.5,23.2421,3.81193
2026-09-01 21:55:35,17105.5,23.2265,3.81184
2026-09-01 21:55:45,17115.2,23.2421,3.81173
2026-09-01 21:55:55,17125.3,23.2421,3.81164
2026-09-01 21:56:05,17135.4,23.2265,3.81156
2026-09-01 21:56:15,17145.5,23.2187,3.81147
2026-09-01 21:56:24,17155.2,23.2343,3.81137
2026-09-01 21:56:35,17165.3,23.2187,3.81131
2026-09-01 21:56:45,17175.3,23.2187,3.81120
2026-09-01 21:56:55,17185.4,23.2421,3.81112
2026-09-01 21:57:05,17195.5,23.2343,3.81104
2026-09-01 21:57:15,17205.2,23.2421,3.81095
2026-09-01 21:57:25,17215.3,23.2187,3.81087
2026-09-01 21:57:35,17225.4,23.2343,3.81076
2026-09-01 21:57:45,17235.5,23.2265,3.81070
2026-09-01 21:57:54,17245.2,23.2265,3.81061
2026-09-01 21:58:05,17255.2,23.2343,3.81050
2026-09-01 21:58:15,17265.3,23.2265,3.81043
2026-09-01 21:58:25,17275.4,23.2265,3.81031
2026-09-01 21:58:34,17285.1,23.2265,3.81025
2026-09-01 21:58:45,17295.2,23.2265,3.81017
2026-09-01 21:58:55,17305.3,23.2187,3.81008
2026-09-01 21:59:05,17315.4,23.2343,3.80997
2026-09-01 21:59:15,17325.5,23.2265,3.80988
2026-09-01 21:59:24,17335.1,23.2421,3.80979
2026-09-01 21:59:35,17345.2,23.2265,3.80973
2026-09-01 21:59:45,17355.3,23.2109,3.80964
2026-09-01 21:59:55,17365.4,23.2265,3.80954
2026-09-01 22:00:04,17375.1,23.2187,3.80944
2026-09-01 22:00:14,17385.2,23.2187,3.80938
2026-09-01 22:00:25,17395.2,23.2265,3.80926
2026-09-01 22:00:35,17405.3,23.2343,3.80920
2026-09-01 22:00:44,17415.0,23.2265,3.80911
2026-09-01 22:00:54,17425.1,23.2343,3.80901
2026-09-01 22:01:05,17435.2,23.2343,3.80894
2026-09-01 22:01:15,17445.3,23.2187,3.80883
2026-09-01 22:01:25,17455.4,23.2187,3.80876
2026-09-01 22:01:34,17465.1,23.2187,3.80865
2026-09-01 22:01:44,17475.2,23.2109,3.80858
2026-09-01 22:01:55,17485.2,23.2343,3.80848
2026-09-01 22:02:05,17495.3,23.2265,3.80841
2026-09-01 22:02:14,17505.0,23.2109,3.80833
2026-09-01 22:02:24,17515.1,23.2187,3.80822
2026-09-01 22:02:35,17525.2,23.2109,3.80813
2026-09-01 22:02:45,17535.3,23.2265,3.80806
2026-09-01 22:02:55,17545.4,23.2187,3.80797
2026-09-01 22:03:04,17555.0,23.2109,3.80786
2026-09-01 22:03:14,17565.1,23.2187,3.80778
2026-09-01 22:03:25,17575.2,23.2187,3.80771
2026-09-01 22:03:35,17585.3,23.2265,3.80762
2026-09-01 22:03:44,17595.0,23.2343,3.80752
2026-09-01 22:03:54,17605.1,23.2265,3.80745
2026-09-01 22:04:04,17615.2,23.2187,3.80734
2026-09-01 22:04:15,17625.2,23.2187,3.80726
2026-09-01 22:04:24,17634.9,23.2421,3.80719
2026-09-01 22:04:34,17645.0,23.2343,3.80711
2026-09-01 22:04:44,17655.1,23.2187,3.80702
2026-09-01 22:04:55,17665.2,23.2265,3.80691
2026-09-01 22:05:05,17675.3,23.2265,3.80682
2026-09-01 22:05:14,17685.0,23.2421,3.80674
2026-09-01 22:05:24,17695.1,23.2265,3.80665
2026-09-01 22:05:34,17705.1,23.2265,3.80656
2026-09-01 22:05:45,17715.2,23.2109,3.80650
2026-09-01 22:05:54,17724.9,23.2187,3.80639
2026-09-01 22:06:04,17735.0,23.2343,3.80631
2026-09-01 22:06:14,17745.1,23.2343,3.80621
2026-09-01 22:06:25,17755.2,23.2421,3.80612
2026-09-01 22:06:34,17764.9,23.2109,3.80604
2026-09-01 22:06:44,17775.0,23.2187,3.80596
2026-09-01 22:06:54,17785.0,23.2187,3.80587
2026-09-01 22:07:04,17795.1,23.2109,3.80579
2026-09-01 22:07:15,17805.2,23.2109,3.80572
2026-09-01 22:07:24,17814.9,23.2265,3.80563
2026-09-01 22:07:34,17825.0,23.2265,3.80554
2026-09-01 22:07:44,17835.1,23.2109,3.80544
2026-09-01 22:07:54,17845.2,23.2265,3.80535
2026-09-01 22:08:04,17854.8,23.2187,3.80528
2026-09-01 22:08:14,17864.9,23.2187,3.80519
2026-09-01 22:08:24,17875.0,23.2031,3.80507
2026-09-01 22:08:34,17885.1,23.2187,3.80500
2026-09-01 22:08:45,17895.2,23.2109,3.80494
2026-09-01 22:08:54,17904.9,23.2187,3.80483
2026-09-01 22:09:04,17915.0,23.2187,3.80476
2026-09-01 22:09:14,17925.0,23.1953,3.80467
2026-09-01 22:09:24,17935.1,23.2031,3.80459
2026-09-01 22:09:34,17944.8,23.2109,3.80448
2026-09-01 22:09:44,17954.9,23.2031,3.80442
2026-09-01 22:09:54,17965.0,23.2187,3.80433
2026-09-01 22:10:04,17975.1,23.2187,3.80422
2026-09-01 22:10:14,17984.8,23.2109,3.80414
2026-09-01 22:10:24,17994.9,23.2265,3.80406
2026-09-01 22:10:34,18004.9,23.2109,3.80398
2026-09-01 22:10:44,18015.0,23.2187,3.80389
2026-09-01 22:10:54,18024.7,23.2109,3.80382
2026-09-01 22:11:04,18034.8,23.2109,3.80373
2026-09-01 22:11:14,18044.9,23.2265,3.80362
2026-09-01 22:11:24,18055.0,23.2187,3.80353
2026-09-01 22:11:34,18064.7,23.2187,3.80344
2026-09-01 22:11:44,18074.8,23.2343,3.80338
2026-09-01 22:11:54,18084.8,23.2109,3.80329
2026-09-01 22:12:04,18094.9,23.2031,3.80318
2026-09-01 22:12:14,18105.0,23.2031,3.80311
2026-09-01 22:12:24,18114.7,23.2343,3.80304
2026-09-01 22:12:34,18124.8,23.2031,3.80295
2026-09-01 22:12:44,18134.9,23.2421,3.80287
2026-09-01 22:12:54,18145.0,23.2343,3.80278
2026-09-01 22:13:04,18154.6,23.2109,3.80269
2026-09-01 22:13:14,18164.7,23.2187,3.80259
2026-09-01 22:13:24,18174.8,23.2187,3.80252
2026-09-01 22:13:34,18184.9,23.2109,3.80243
2026-09-01 22:13:44,18194.6,23.2343,3.80233
2026-09-01 22:13:54,18204.7,23.2109,3.80226
2026-09-01 22:14:04,18214.8,23.2109,3.80215
2026-09-01 22:14:14,18224.9,23.2109,3.80206
2026-09-01 22:14:24,18234.5,23.2109,3.80200
2026-09-01 22:14:34,18244.6,23.2031,3.80190
2026-09-01 22:14:44,18254.7,23.2109,3.80181
2026-09-01 22:14:54,18264.8,23.1953,3.80172
2026-09-01 22:15:04,18274.5,23.2031,3.80166
2026-09-01 22:15:14,18284.6,23.2031,3.80157
2026-09-01 22:15:24,18294.7,23.2109,3.80146
2026-09-01 22:15:34,18304.8,23.1953,3.80138
2026-09-01 22:15:44,18314.4,23.1953,3.80130
2026-09-01 22:15:54,18324.5,23.2031,3.80122
2026-09-01 22:16:04,18334.6,23.2109,3.80113
2026-09-01 22:16:14,18344.7,23.1953,3.80106
2026-09-01 22:16:24,18354.4,23.2031,3.80097
2026-09-01 22:16:34,18364.5,23.2109,3.80088
2026-09-01 22:16:44,18374.5,23.2187,3.80080
2026-09-01 22:16:54,18384.6,23.2031,3.80068
2026-09-01 22:17:04,18394.3,23.2109,3.80063
2026-09-01 22:17:14,18404.4,23.2265,3.80054
2026-09-01 22:17:24,18414.5,23.2109,3.80043
2026-09-01 22:17:34,18424.6,23.2187,3.80034
2026-09-01 22:17:44,18434.3,23.2031,3.80028
2026-09-01 22:17:54,18444.4,23.2109,3.80019
2026-09-01 22:18:04,18454.4,23.2031,3.80011
2026-09-01 22:18:14,18464.5,23.2187,3.80000
2026-09-01 22:18:24,18474.2,23.2109,3.79991
2026-09-01 22:18:34,18484.3,23.2031,3.79983
2026-09-01 22:18:44,18494.4,23.2031,3.79974
2026-09-01 22:18:54,18504.5,23.2031,3.79966
2026-09-01 22:19:03,18514.2,23.2031,3.79957
2026-09-01 22:19:14,18524.2,23.1953,3.79948
2026-09-01 22:19:24,18534.3,23.2109,3.79939
2026-09-01 22:19:34,18544.4,23.2109,3.79934
2026-09-01 22:19:44,18554.5,23.1953,3.79925
2026-09-01 22:19:54,18564.2,23.2109,3.79916
2026-09-01 22:20:04,18574.3,23.1875,3.79906
2026-09-01 22:20:14,18584.4,23.2031,3.79897
2026-09-01 22:20:24,18594.5,23.1953,3.79890
2026-09-01 22:20:33,18604.1,23.2109,3.79880
2026-09-01 22:20:44,18614.2,23.1875,3.79873
2026-09-01 22:20:54,18624.3,23.1875,3.79864
2026-09-01 22:21:04,18634.4,23.1953,3.79856
2026-09-01 22:21:13,18644.1,23.1875,3.79845
2026-09-01 22:21:23,18654.2,23.2187,3.79837
2026-09-01 22:21:34,18664.3,23.2031,3.79830
2026-09-01 22:21:44,18674.3,23.2187,3.79819
2026-09-01 22:21:53,18684.0,23.2109,3.79811
2026-09-01 22:22:03,18694.1,23.2031,3.79803
2026-09-01 22:22:14,18704.2,23.2031,3.79796
2026-09-01 22:22:24,18714.3,23.2187,3.79786
2026-09-01 22:22:34,18724.4,23.2031,3.79776
2026-09-01 22:22:43,18734.1,23.2031,3.79767
2026-09-01 22:22:53,18744.2,23.2187,3.79761
2026-09-01 22:23:04,18754.2,23.2187,3.79752
2026-09-01 22:23:14,18764.3,23.1953,3.79744
2026-09-01 22:23:23,18774.0,23.2031,3.79735
2026-09-01 22:23:33,18784.1,23.2187,3.79727
2026-09-01 22:23:44,18794.2,23.2187,3.79716
2026-09-01 22:23:54,18804.3,23.2031,3.79707
2026-09-01 22:24:03,18814.0,23.2031,3.79700
2026-09-01 22:24:13,18824.0,23.1953,3.79690
2026-09-01 22:24:23,18834.1,23.2109,3.79681
2026-09-01 22:24:34,18844.2,23.2187,3.79675
2026-09-01 22:24:43,18853.9,23.2109,3.79664
2026-09-01 22:24:53,18864.0,23.2265,3.79658
2026-09-01 22:25:03,18874.1,23.2031,3.79649
2026-09-01 22:25:13,18884.2,23.1953,3.79641
2026-09-01 22:25:24,18894.2,23.2031,3.79629
2026-09-01 22:25:33,18903.9,23.2109,3.79623
2026-09-01 22:25:43,18914.0,23.2187,3.79612
2026-09-01 22:25:53,18924.1,23.2109,3.79606
2026-09-01 22:26:04,18934.2,23.2187,3.79597
2026-09-01 22:26:13,18943.9,23.2031,3.79587
2026-09-01 22:26:23,18954.0,23.2187,3.79580
2026-09-01 22:26:33,18964.1,23.2109,3.79571
2026-09-01 22:26:43,18974.2,23.2031,3.79561
2026-09-01 22:26:53,18983.8,23.2187,3.79552
2026-09-01 22:27:03,18993.9,23.2031,3.79543
2026-09-01 22:27:13,19004.0,23.1953,3.79537
2026-09-01 22:27:23,19014.1,23.1953,3.79528
2026-09-01 22:27:34,19024.2,23.1953,3.79517
2026-09-01 22:27:43,19033.9,23.2031,3.79510
2026-09-01 22:27:53,19044.0,23.1953,3.79501
2026-09-01 22:28:03,19054.0,23.2109,3.79494
2026-09-01 22:28:13,19064.1,23.2031,3.79484
2026-09-01 22:28:23,19073.8,23.2187,3.79476
2026-09-01 22:28:33,19083.9,23.2187,3.79468
2026-09-01 22:28:43,19094.0,23.2187,3.79457
2026-09-01 22:28:53,19104.1,23.2031,3.79449
2026-09-01 22:29:03,19114.2,23.2109,3.79439
2026-09-01 22:29:13,19123.8,23.2031,3.79431
2026-09-01 22:29:23,19133.9,23.2265,3.79424
2026-09-01 22:29:33,19144.0,23.2109,3.79413
2026-09-01 22:29:43,19154.1,23.2109,3.79406
2026-09-01 22:29:53,19163.8,23.2187,3.79397
2026-09-01 22:30:03,19173.9,23.2343,3.79388
2026-09-01 22:30:13,19184.0,23.2265,3.79381
2026-09-01 22:30:23,19194.1,23.2109,3.79372
2026-09-01 22:30:33,19203.7,23.2109,3.79362
2026-09-01 22:30:43,19213.8,23.2109,3.79355
2026-09-01 22:30:53,19223.9,23.2187,3.79345
2026-09-01 22:31:03,19234.0,23.2109,3.79336
2026-09-01 22:31:13,19244.1,23.2109,3.79328
2026-09-01 22:31:23,19253.8,23.2187,3.79320
2026-09-01 22:31:33,19263.9,23.2187,3.79312
2026-09-01 22:31:43,19274.0,23.2109,3.79303
2026-09-01 22:31:53,19284.0,23.2265,3.79293
2026-09-01 22:32:03,19293.7,23.2109,3.79283
2026-09-01 22:32:13,19303.8,23.2109,3.79275
2026-09-01 22:32:23,19313.9,23.2187,3.79266
2026-09-01 22:32:33,19324.0,23.2265,3.79258
2026-09-01 22:32:43,19333.7,23.2265,3.79249
2026-09-01 22:32:53,19343.8,23.2265,3.79240
2026-09-01 22:33:03,19353.8,23.2187,3.79231
2026-09-01 22:33:13,19363.9,23.2343,3.79225
2026-09-01 22:33:23,19374.0,23.2265,3.79214
2026-09-01 22:33:33,19383.7,23.2109,3.79205
2026-09-01 22:33:43,19393.8,23.2187,3.79198
2026-09-01 22:33:53,19403.9,23.2265,3.79190
2026-09-01 22:34:03,19414.0,23.2187,3.79180
2026-09-01 22:34:13,19423.6,23.2343,3.79172
2026-09-01 22:34:23,19433.7,23.2187,3.79163
2026-09-01 22:34:33,19443.8,23.2187,3.79154
2026-09-01 22:34:43,19453.9,23.2187,3.79143
2026-09-01 22:34:53,19464.0,23.2343,3.79137
2026-09-01 22:35:03,19473.7,23.2187,3.79128
2026-09-01 22:35:13,19483.8,23.2265,3.79118
2026-09-01 22:35:23,19493.9,23.2343,3.79111
2026-09-01 22:35:33,19503.9,23.2187,3.79100
2026-09-01 22:35:43,19513.6,23.2343,3.79094
2026-09-01 22:35:53,19523.7,23.2109,3.79082
2026-09-01 22:36:03,19533.8,23.2187,3.79076
2026-09-01 22:36:13,19543.9,23.2187,3.79065
2026-09-01 22:36:23,19553.6,23.2187,3.79058
2026-09-01 22:36:33,19563.7,23.2187,3.79047
2026-09-01 22:36:43,19573.8,23.2109,3.79039
2026-09-01 22:36:53,19583.8,23.2109,3.79031
2026-09-01 22:37:03,19593.9,23.2343,3.79023
2026-09-01 22:37:13,19603.6,23.2031,3.79012
2026-09-01 22:37:23,19613.7,23.2187,3.79006
2026-09-01 22:37:33,19623.8,23.2187,3.78995
2026-09-01 22:37:43,19633.9,23.2343,3.78988
2026-09-01 22:37:53,19643.6,23.2265,3.78979
2026-09-01 22:38:03,19653.6,23.2265,3.78969
2026-09-01 22:38:13,19663.7,23.2187,3.78962
2026-09-01 22:38:23,19673.8,23.2421,3.78950
2026-09-01 22:38:33,19683.5,23.2265,3.78944
2026-09-01 22:38:43,19693.6,23.2265,3.78934
2026-09-01 22:38:53,19703.7,23.2187,3.78926
2026-09-01 22:39:03,19713.8,23.2343,3.78917
2026-09-01 22:39:13,19723.8,23.2265,3.78909
2026-09-01 22:39:23,19733.9,23.2187,3.78897
2026-09-01 22:39:33,19743.6,23.2265,3.78891
2026-09-01 22:39:43,19753.7,23.2265,3.78882
2026-09-01 22:39:53,19763.8,23.2343,3.78873
2026-09-01 22:40:03,19773.5,23.2265,3.78865
2026-09-01 22:40:13,19783.6,23.2265,3.78853
2026-09-01 22:40:23,19793.7,23.2265,3.78847
2026-09-01 22:40:33,19803.8,23.2265,3.78835
2026-09-01 22:40:43,19813.8,23.2187,3.78829
2026-09-01 22:40:53,19823.5,23.2500,3.78818
2026-09-01 22:41:03,19833.6,23.2421,3.78809
2026-09-01 22:41:13,19843.7,23.2187,3.78803
2026-09-01 22:41:23,19853.8,23.2187,3.78791
2026-09-01 22:41:33,19863.5,23.2343,3.78782
2026-09-01 22:41:43,19873.5,23.2265,3.78775
2026-09-01 22:41:53,19883.6,23.2421,3.78767
2026-09-01 22:42:03,19893.7,23.2187,3.78758
2026-09-01 22:42:13,19903.8,23.2265,3.78749
2026-09-01 22:42:23,19913.5,23.2343,3.78738
2026-09-01 22:42:33,19923.6,23.2187,3.78729
2026-09-01 22:42:43,19933.7,23.2265,3.78722
2026-09-01 22:42:53,19943.8,23.2187,3.78710
2026-09-01 22:43:03,19953.4,23.2421,3.78704
2026-09-01 22:43:13,19963.5,23.2265,3.78695
2026-09-01 22:43:23,19973.6,23.2265,3.78686
2026-09-01 22:43:33,19983.7,23.2187,3.78675
2026-09-01 22:43:43,19993.8,23.2343,3.78668
2026-09-01 22:43:53,20003.5,23.2187,3.78658
2026-09-01 22:44:03,20013.6,23.2343,3.78650
2026-09-01 22:44:13,20023.7,23.2187,3.78642
2026-09-01 22:44:23,20033.7,23.2343,3.78630
2026-09-01 22:44:33,20043.4,23.2265,3.78623
2026-09-01 22:44:43,20053.5,23.2187,3.78614
2026-09-01 22:44:53,20063.6,23.2421,3.78606
2026-09-01 22:45:03,20073.7,23.2343,3.78594
2026-09-01 22:45:13,20083.4,23.2343,3.78586
2026-09-01 22:45:23,20093.5,23.2421,3.78579
2026-09-01 22:45:33,20103.5,23.2421,3.78567
2026-09-01 22:45:43,20113.6,23.2343,3.78561
2026-09-01 22:45:53,20123.3,23.2109,3.78550
2026-09-01 22:46:03,20133.4,23.2421,3.78540
2026-09-01 22:46:13,20143.5,23.2265,3.78532
2026-09-01 22:46:23,20153.6,23.2265,3.78525
2026-09-01 22:46:33,20163.7,23.2187,3.78514
2026-09-01 22:46:43,20173.3,23.2421,3.78507
2026-09-01 22:46:53,20183.4,23.2343,3.78495
2026-09-01 22:47:03,20193.5,23.2265,3.78487
2026-09-01 22:47:13,20203.6,23.2421,3.78477
2026-09-01 22:47:23,20213.3,23.2421,3.78468
2026-09-01 22:47:33,20223.4,23.2343,3.78459
2026-09-01 22:47:43,20233.5,23.2187,3.78452
2026-09-01 22:47:53,20243.6,23.2265,3.78441
2026-09-01 22:48:03,20253.6,23.2421,3.78434
2026-09-01 22:48:13,20263.3,23.2421,3.78425
2026-09-01 22:48:23,20273.4,23.2265,3.78414
2026-09-01 22:48:33,20283.5,23.2343,3.78407
2026-09-01 22:48:43,20293.6,23.2421,3.78395
2026-09-01 22:48:53,20303.7,23.2187,3.78388
2026-09-01 22:49:03,20313.4,23.2343,3.78379
2026-09-01 22:49:13,20323.5,23.2343,3.78368
2026-09-01 22:49:23,20333.5,23.2265,3.78360
2026-09-01 22:49:33,20343.6,23.2187,3.78350
2026-09-01 22:49:43,20353.3,23.2343,3.78341
2026-09-01 22:49:53,20363.4,23.2421,3.78334
2026-09-01 22:50:03,20373.5,23.2421,3.78325
2026-09-01 22:50:13,20383.6,23.2265,3.78315
2026-09-01 22:50:23,20393.3,23.2265,3.78305
2026-09-01 22:50:33,20403.3,23.2187,3.78297
2026-09-01 22:50:43,20413.4,23.2265,3.78288
2026-09-01 22:50:53,20423.5,23.2265,3.78277
2026-09-01 22:51:03,20433.6,23.2421,3.78270
2026-09-01 22:51:13,20443.3,23.2265,3.78258
2026-09-01 22:51:23,20453.4,23.2500,3.78249
2026-09-01 22:51:33,20463.5,23.2343,3.78242
2026-09-01 22:51:43,20473.5,23.2343,3.78233
2026-09-01 22:51:53,20483.2,23.2500,3.78222
2026-09-01 22:52:03,20493.3,23.2343,3.78213
2026-09-01 22:52:13,20503.4,23.2343,3.78203
2026-09-01 22:52:23,20513.5,23.2343,3.78194
2026-09-01 22:52:33,20523.6,23.2265,3.78187
2026-09-01 22:52:43,20533.3,23.2265,3.78176
2026-09-01 22:52:53,20543.4,23.2343,3.78169
2026-09-01 22:53:03,20553.5,23.2265,3.78159
2026-09-01 22:53:13,20563.5,23.2343,3.78148
2026-09-01 22:53:23,20573.6,23.2343,3.78138
2026-09-01 22:53:33,20583.3,23.2421,3.78130
2026-09-01 22:53:43,20593.4,23.2343,3.78121
2026-09-01 22:53:53,20603.5,23.2265,3.78113
2026-09-01 22:54:03,20613.6,23.2265,3.78104
2026-09-01 22:54:13,20623.2,23.2187,3.78095
2026-09-01 22:54:23,20633.3,23.2343,3.78083
2026-09-01 22:54:33,20643.4,23.2109,3.78074
2026-09-01 22:54:43,20653.5,23.2265,3.78067
2026-09-01 22:54:53,20663.6,23.2265,3.78056
2026-09-01 22:55:03,20673.3,23.2421,3.78047
2026-09-01 22:55:13,20683.4,23.2343,3.78038
2026-09-01 22:55:23,20693.5,23.2343,3.78031
2026-09-01 22:55:33,20703.5,23.2187,3.78019
2026-09-01 22:55:43,20713.2,23.2421,3.78012
2026-09-01 22:55:53,20723.3,23.2500,3.78000
2026-09-01 22:56:03,20733.4,23.2265,3.77993
2026-09-01 22:56:13,20743.5,23.2500,3.77981
2026-09-01 22:56:23,20753.6,23.2421,3.77974
2026-09-01 22:56:33,20763.3,23.2187,3.77963
2026-09-01 22:56:43,20773.4,23.2421,3.77954
2026-09-01 22:56:53,20783.4,23.2343,3.77945
2026-09-01 22:57:03,20793.5,23.2265,3.77937
2026-09-01 22:57:13,20803.2,23.2343,3.77929
2026-09-01 22:57:23,20813.3,23.2656,3.77917
2026-09-01 22:57:33,20823.4,23.2343,3.77910
2026-09-01 22:57:43,20833.5,23.2421,3.77900
2026-09-01 22:57:52,20843.2,23.2421,3.77889
2026-09-01 22:58:03,20853.2,23.2343,3.77881
2026-09-01 22:58:13,20863.3,23.2421,3.77872
2026-09-01 22:58:23,20873.4,23.2500,3.77862
2026-09-01 22:58:33,20883.5,23.2500,3.77853
2026-09-01 22:58:43,20893.2,23.2578,3.77844
2026-09-01 22:58:53,20903.3,23.2500,3.77833
2026-09-01 22:59:03,20913.4,23.2421,3.77823
2026-09-01 22:59:13,20923.5,23.2500,3.77816
2026-09-01 22:59:22,20933.1,23.2343,3.77807
2026-09-01 22:59:33,20943.2,23.2421,3.77796
2026-09-01 22:59:43,20953.3,23.2187,3.77786
2026-09-01 22:59:53,20963.4,23.2265,3.77779
2026-09-01 23:00:03,20973.5,23.2578,3.77767
2026-09-01 23:00:12,20983.2,23.2656,3.77761
2026-09-01 23:00:23,20993.3,23.2578,3.77749
2026-09-01 23:00:33,21003.3,23.2421,3.77741
2026-09-01 23:00:43,21013.4,23.2421,3.77732
2026-09-01 23:00:52,21023.1,23.2500,3.77723
2026-09-01 23:01:03,21033.2,23.2421,3.77713
2026-09-01 23:01:13,21043.3,23.2500,3.77702
2026-09-01 23:01:23,21053.4,23.2500,3.77694
2026-09-01 23:01:32,21063.1,23.2500,3.77682
2026-09-01 23:01:42,21073.2,23.2343,3.77676
2026-09-01 23:01:53,21083.2,23.2421,3.77664
2026-09-01 23:02:03,21093.3,23.2500,3.77657
2026-09-01 23:02:13,21103.4,23.2500,3.77647
2026-09-01 23:02:22,21113.1,23.2500,3.77636
2026-09-01 23:02:33,21123.2,23.2421,3.77628
2026-09-01 23:02:43,21133.3,23.2578,3.77619
2026-09-01 23:02:53,21143.4,23.2500,3.77610
2026-09-01 23:03:02,21153.0,23.2421,3.77601
2026-09-01 23:03:12,21163.1,23.2421,3.77588
2026-09-01 23:03:23,21173.2,23.2578,3.77582
2026-09-01 23:03:33,21183.3,23.2578,3.77572
2026-09-01 23:03:42,21193.0,23.2343,3.77563
2026-09-01 23:03:52,21203.1,23.2343,3.77553
2026-09-01 23:04:02,21213.2,23.2421,3.77544
2026-09-01 23:04:13,21223.2,23.2265,3.77535
2026-09-01 23:04:23,21233.3,23.2500,3.77523
2026-09-01 23:04:32,21243.0,23.2421,3.77516
2026-09-01 23:04:42,21253.1,23.2265,3.77504
2026-09-01 23:04:53,21263.2,23.2421,3.77497
2026-09-01 23:05:03,21273.3,23.2421,3.77488
2026-09-01 23:05:12,21283.0,23.2421,3.77477
2026-09-01 23:05:22,21293.1,23.2343,3.77469
2026-09-01 23:05:32,21303.2,23.2578,3.77459
2026-09-01 23:05:43,21313.2,23.2500,3.77450
2026-09-01 23:05:53,21323.3,23.2578,3.77440
2026-09-01 23:06:02,21333.0,23.2500,3.77430
2026-09-01 23:06:12,21343.1,23.2421,3.77421
2026-09-01 23:06:23,21353.2,23.2421,3.77413
2026-09-01 23:06:33,21363.3,23.2500,3.77401
2026-09-01 23:06:42,21373.0,23.2421,3.77392
2026-09-01 23:06:52,21383.0,23.2421,3.77384
2026-09-01 23:07:02,21393.1,23.2265,3.77374
2026-09-01 23:07:13,21403.2,23.2500,3.77365
2026-09-01 23:07:22,21412.9,23.2578,3.77356
2026-09-01 23:07:32,21423.0,23.2500,3.77344
2026-09-01 23:07:42,21433.1,23.2421,3.77337
2026-09-01 23:07:52,21443.2,23.2421,3.77326
2026-09-01 23:08:03,21453.2,23.2421,3.77316
2026-09-01 23:08:12,21462.9,23.2343,3.77309
2026-09-01 23:08:22,21473.0,23.2578,3.77299
2026-09-01 23:08:32,21483.1,23.2421,3.77287
2026-09-01 23:08:43,21493.2,23.2500,3.77280
2026-09-01 23:08:52,21502.9,23.2578,3.77268
2026-09-01 23:09:02,21513.0,23.2343,3.77261
2026-09-01 23:09:12,21523.1,23.2421,3.77251
2026-09-01 23:09:22,21533.1,23.2421,3.77240
2026-09-01 23:09:33,21543.2,23.2343,3.77231
2026-09-01 23:09:42,21552.9,23.2421,3.77223
2026-09-01 23:09:52,21563.0,23.2500,3.77212
2026-09-01 23:10:02,21573.1,23.2343,3.77204
2026-09-01 23:10:13,21583.2,23.2500,3.77190
2026-09-01 23:10:22,21592.9,23.2578,3.77183
2026-09-01 23:10:32,21603.0,23.2421,3.77175
2026-09-01 23:10:42,21613.0,23.2265,3.77165
2026-09-01 23:10:52,21623.1,23.2500,3.77153
2026-09-01 23:11:02,21632.8,23.2500,3.77146
2026-09-01 23:11:12,21642.9,23.2500,3.77134
2026-09-01 23:11:22,21653.0,23.2500,3.77125
2026-09-01 23:11:32,21663.1,23.2578,3.77117
2026-09-01 23:11:42,21673.2,23.2500,3.77108
2026-09-01 23:11:52,21682.8,23.2500,3.77099
2026-09-01 23:12:02,21692.9,23.2578,3.77089
2026-09-01 23:12:12,21703.0,23.2656,3.77080
2026-09-01 23:12:22,21713.1,23.2812,3.77070
2026-09-01 23:12:32,21722.8,23.2500,3.77060
2026-09-01 23:12:42,21732.9,23.2500,3.77051
